timestamp,id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl,hour,dow,dayofyear,hour_sin,hour_cos,dow_sin,dow_cos,n_flows_sim_trend,baseline_smooth,trend_factor,daily_factor,weekly_factor
2024-01-04 08:00:00+00:00,2096.0,1333517.0,59349593.0,63425903632.0,258512.0,5.06,16.69,842195.0,16.49,339.81,622627.0,12.19,185.64,0.84,0.83,0.48,0.45,23.29,149.83,8,3,4,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1262357,1064939.9355840362,1.0928651928648776,1.0433012701892215,0.9815743019819745
2024-01-04 09:00:00+00:00,2097.0,1405704.0,45705990.0,43480791553.0,241806.0,4.84,16.38,937796.0,18.77,373.2,649180.0,12.99,210.86,0.85,0.84,0.49,0.45,23.95,148.64,9,3,4,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1188517,1068972.6464057923,1.0930194865803218,1.0482962913144525,0.9802596712774263
2024-01-04 10:00:00+00:00,2098.0,1234445.0,50711806.0,48654890949.0,257206.0,5.1,17.18,808234.0,16.04,350.1,476266.0,9.45,160.91,0.84,0.83,0.48,0.45,24.24,150.45,10,3,4,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1202945,1070930.8991111766,1.0931740037141602,1.05,0.9789726492075799
2024-01-04 11:00:00+00:00,2099.0,1173444.0,54128975.0,51782462599.0,259377.0,5.13,17.85,754995.0,14.93,330.66,479936.0,9.49,156.23,0.84,0.83,0.48,0.45,25.08,149.66,11,3,4,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1223016,1072144.0719028383,1.0933287445048956,1.048296291314454,0.9777150357891771
2024-01-04 12:00:00+00:00,2100.0,1153087.0,50622430.0,50709001436.0,253606.0,5.09,17.84,739138.0,14.85,334.19,474837.0,9.54,164.9,0.84,0.83,0.48,0.45,24.58,150.48,12,3,4,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1253711,1073101.9763774218,1.0934837091910061,1.0433012701892246,0.9764885899083009
2024-01-04 13:00:00+00:00,2101.0,1128231.0,49042226.0,47596073646.0,261294.0,5.52,19.19,707913.0,14.96,310.13,596000.0,12.59,209.98,0.84,0.83,0.47,0.44,22.05,153.44,13,3,4,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1183533,1073754.3908582032,1.0936388980109455,1.0353553390593286,0.975295026860415
2024-01-04 14:00:00+00:00,2102.0,882588.0,56918159.0,56808584360.0,236560.0,5.67,21.56,539629.0,12.93,242.95,616725.0,14.78,240.67,0.83,0.82,0.47,0.44,20.59,152.19,14,3,4,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1207289,1071492.066705895,1.0937943112031412,1.0250000000000037,0.9741360159513681
2024-01-04 15:00:00+00:00,2103.0,1158535.0,45496063.0,43945427752.0,214460.0,5.76,21.92,772230.0,20.75,379.29,562228.0,15.11,244.28,0.82,0.81,0.47,0.44,18.57,154.73,15,3,4,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1174510,1072522.1605910955,1.0939499490059934,1.012940952255127,0.973013178162717
2024-01-04 16:00:00+00:00,2104.0,1157751.0,49945089.0,50629055883.0,189803.0,5.63,22.28,794748.0,23.59,420.23,516613.0,15.33,238.56,0.8,0.79,0.46,0.45,17.79,155.54,16,3,4,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1131484,1073530.7859096052,1.0941058116578741,1.0000000000000033,0.9719280838846402
2024-01-04 17:00:00+00:00,2105.0,1101358.0,45373522.0,45734331778.0,189617.0,5.9,23.9,742186.0,23.08,417.23,518125.0,16.11,264.96,0.8,0.79,0.46,0.45,16.98,158.18,17,3,4,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1128728,1073860.1020527065,1.0942618993971258,0.9870590477448795,0.9708822507196038
2024-01-04 18:00:00+00:00,2106.0,1070473.0,40271042.0,39177669645.0,164453.0,5.65,23.21,740953.0,25.45,456.88,443194.0,15.23,249.55,0.8,0.79,0.47,0.45,17.36,155.96,18,3,4,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1112269,1073820.0180047431,1.0944182124620605,0.9750000000000022,0.9698771413598557
2024-01-04 19:00:00+00:00,2107.0,1026145.0,36385532.0,33670354501.0,157004.0,5.6,23.42,697411.0,24.9,482.04,396366.0,14.15,249.82,0.79,0.78,0.47,0.46,17.44,155.16,19,3,4,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1068235,1073255.8166082043,1.0945747510909585,0.9646446609406721,0.9689141615417212
2024-01-04 20:00:00+00:00,2108.0,1037825.0,28034720.0,26077599124.0,157271.0,5.64,23.46,710213.0,25.45,480.04,390480.0,13.99,236.39,0.79,0.78,0.46,0.45,17.29,156.59,20,3,4,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1127982,1072836.5170033493,1.094731515522067,0.9566987298107789,0.9679946580795518
2024-01-04 21:00:00+00:00,2109.0,1020790.0,28918794.0,29157614147.0,148541.0,5.56,23.49,693912.0,25.97,496.15,360438.0,13.49,225.11,0.8,0.79,0.46,0.45,16.42,157.25,21,3,4,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1036533,1072220.5818908485,1.0948885059936,0.9517037086855477,0.9671199169820834
2024-01-04 22:00:00+00:00,2110.0,960041.0,22025904.0,21613631426.0,138860.0,5.58,23.73,654682.0,26.33,485.2,348635.0,14.02,217.73,0.79,0.78,0.46,0.46,15.14,158.49,22,3,4,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1114985,1070893.0128743139,1.0950457227437362,0.95,0.9662911616538385
2024-01-04 23:00:00+00:00,2111.0,1007644.0,15992023.0,15429022751.0,128153.0,5.53,24.14,700181.0,30.2,506.95,378343.0,16.32,222.51,0.79,0.77,0.46,0.47,13.99,159.32,23,3,4,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1108231,1070144.5038461736,1.0952031660106178,0.9517037086855458,0.9655095511840815
2024-01-05 00:00:00+00:00,2112.0,1068292.0,22890385.0,24278019026.0,123521.0,5.54,24.38,743676.0,33.38,523.29,431765.0,19.38,247.61,0.78,0.77,0.45,0.47,13.09,162.41,0,4,5,0.0,1.0,-0.433883739117558,-0.9009688679024191,1078897,1070122.5807237325,1.0953608360323503,0.9566987298107781,0.9647761787257305
2024-01-05 01:00:00+00:00,2113.0,1077549.0,11822858.0,10730535563.0,126424.0,5.66,25.21,754837.0,33.77,521.95,446006.0,19.95,249.19,0.79,0.78,0.45,0.46,12.93,163.28,1,4,5,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1065619,1070210.4673423911,1.0955187330470004,0.9646446609406709,0.9640920699664824
2024-01-05 02:00:00+00:00,2114.0,1164683.0,11561618.0,10639900339.0,123378.0,5.61,24.94,806836.0,36.68,570.29,471896.0,21.45,275.5,0.78,0.77,0.45,0.46,12.23,164.8,2,4,5,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1095198,1071328.485480411,1.0956768572925952,0.9749999999999959,0.9634581816942959
2024-01-05 03:00:00+00:00,2115.0,1211628.0,13438746.0,13111755979.0,121003.0,5.5,24.28,843845.0,38.37,560.07,572461.0,26.03,349.74,0.78,0.77,0.45,0.46,11.9,163.98,3,4,5,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1133479,1072988.8347647546,1.0958352090071215,0.9870590477448725,0.9628754004592383
2024-01-05 04:00:00+00:00,2116.0,1207201.0,13758694.0,12920583424.0,135292.0,5.59,24.28,820625.0,33.9,531.91,524792.0,21.68,307.65,0.8,0.79,0.45,0.45,13.05,160.53,4,4,5,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1158931,1074577.1444125925,1.0959937884285238,0.9999999999999961,0.9623445413335638
2024-01-05 05:00:00+00:00,2117.0,1223405.0,15920620.0,14593273576.0,150161.0,5.29,21.82,829803.0,29.23,480.23,566185.0,19.94,285.93,0.81,0.8,0.46,0.45,15.26,154.53,5,4,5,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1159463,1076338.420810168,1.0961525957947043,1.0129409522551254,0.9618663467717614
2024-01-05 06:00:00+00:00,2118.0,1237356.0,31615870.0,32381525554.0,176162.0,4.97,18.95,829877.0,23.42,410.84,644042.0,18.18,274.19,0.83,0.82,0.48,0.45,19.56,149.73,6,4,5,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1200119,1078243.9542918021,1.09631163134352,1.0249999999999972,0.9614414855721658
2024-01-05 07:00:00+00:00,2119.0,1310601.0,54658456.0,56040246734.0,218848.0,5.02,17.94,855427.0,19.61,364.7,691825.0,15.86,244.47,0.84,0.83,0.48,0.44,21.59,150.0,7,4,5,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1159851,1080993.7418151156,1.0964708953127833,1.0353553390593235,0.961070551941582
2024-01-05 08:00:00+00:00,2120.0,1342331.0,39478531.0,37194724351.0,232515.0,5.0,17.19,877223.0,18.85,358.67,704263.0,15.13,235.63,0.84,0.83,0.48,0.45,23.38,150.68,8,4,5,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1200059,1084086.490432843,1.0966303879402606,1.0433012701892208,0.9607540646642331
2024-01-05 09:00:00+00:00,2121.0,1328544.0,40353544.0,38777110379.0,232859.0,4.95,17.51,866041.0,18.41,349.74,713558.0,15.17,235.82,0.84,0.83,0.48,0.45,24.22,150.23,9,4,5,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1145221,1086979.4787118875,1.0967901094636694,1.0482962913144522,0.9604924663761945
2024-01-05 10:00:00+00:00,2122.0,1316863.0,40190834.0,37444023164.0,242152.0,5.14,18.09,855443.0,18.14,351.4,680613.0,14.44,215.55,0.84,0.83,0.48,0.45,22.87,150.57,10,4,5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1233198,1089699.9937568503,1.0969500601206796,1.05,0.9602861229463265
2024-01-05 11:00:00+00:00,2123.0,1359421.0,40493137.0,37253461041.0,246502.0,5.26,18.35,869425.0,18.55,364.28,668680.0,14.26,217.42,0.84,0.83,0.48,0.45,23.57,150.55,11,4,5,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1212383,1092891.9583279293,1.0971102401489106,1.0482962913144545,0.960135322964574
2024-01-05 12:00:00+00:00,2124.0,1368559.0,58857900.0,55440307663.0,224896.0,5.11,18.46,903076.0,20.51,375.56,733972.0,16.67,261.98,0.83,0.82,0.48,0.45,23.41,150.28,12,4,5,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1189790,1096154.2901821923,1.0972706497859306,1.043301270189225,0.9600402773383474
2024-01-05 13:00:00+00:00,2125.0,1379088.0,47063113.0,45070774620.0,213971.0,5.25,19.52,920708.0,22.6,402.83,709390.0,17.41,275.78,0.83,0.82,0.48,0.45,21.14,151.92,13,4,5,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1241848,1099502.6181091883,1.097431289269256,1.0353553390593295,0.9600011189975493
2024-01-05 14:00:00+00:00,2126.0,1320388.0,58734297.0,67671498971.0,184233.0,5.2,20.43,902288.0,25.48,424.95,708189.0,20.0,294.95,0.82,0.81,0.48,0.45,19.4,150.45,14,4,5,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1215295,1102116.646297367,1.0975921588363489,1.0249999999999997,0.9600179027086598
2024-01-05 15:00:00+00:00,2127.0,1344317.0,39827372.0,40666117117.0,174071.0,5.39,21.67,915911.0,28.34,462.19,661614.0,20.47,317.41,0.81,0.8,0.47,0.46,18.01,152.76,15,4,5,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1084082,1104982.9226726783,1.0977532587246175,1.012940952255128,0.9600906049981417
2024-01-05 16:00:00+00:00,2128.0,1300319.0,60596457.0,70984554063.0,167141.0,5.61,22.73,860182.0,28.89,476.41,580228.0,19.49,297.78,0.8,0.79,0.47,0.46,16.8,156.17,16,4,5,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1168750,1107294.592226953,1.0979145891714137,1.0000000000000044,0.960219124185269
2024-01-05 17:00:00+00:00,2129.0,1097535.0,34053807.0,31839610067.0,169769.0,5.83,23.88,727847.0,24.98,472.62,673015.0,23.1,411.41,0.8,0.79,0.46,0.45,16.14,157.6,17,4,5,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1103290,1107179.0940940843,1.0980761504140324,0.9870590477448751,0.9604032805243374
2024-01-05 18:00:00+00:00,2130.0,1017724.0,35526572.0,35606846687.0,154245.0,5.78,24.19,696212.0,26.07,480.06,702188.0,26.29,451.48,0.79,0.78,0.46,0.46,16.07,156.91,18,4,5,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1174797,1106120.4539272434,1.0982379426897106,0.9750000000000031,0.9606428164560549
2024-01-05 19:00:00+00:00,2131.0,1211950.0,37908452.0,35885521716.0,153034.0,5.84,24.33,718422.0,27.42,496.45,733330.0,27.99,469.78,0.78,0.77,0.46,0.46,16.16,157.86,19,4,5,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1214917,1107372.8745908812,1.0983999662356256,0.9646446609406729,0.960937396967761
2024-01-05 20:00:00+00:00,2132.0,1229204.0,29424602.0,27026700011.0,156152.0,5.92,23.81,705707.0,26.75,499.25,744204.0,28.21,473.46,0.79,0.78,0.45,0.45,15.77,159.27,20,4,5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1102950,1108814.6630573238,1.0985622212888937,0.9566987298107794,0.9612866100619732
2024-01-05 21:00:00+00:00,2133.0,1225259.0,32644678.0,31682344374.0,148582.0,5.84,24.69,696503.0,27.36,507.7,728930.0,28.64,476.03,0.79,0.78,0.46,0.45,15.4,159.61,21,4,5,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1118912,1110192.702547829,1.09872470808657,0.9517037086855479,0.9616899673326027
2024-01-05 22:00:00+00:00,2134.0,1255991.0,28323123.0,27675918353.0,153344.0,6.1,25.54,700758.0,27.87,508.98,671964.0,26.73,422.05,0.79,0.77,0.44,0.44,13.91,161.71,22,4,5,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1108461,1111918.1261863892,1.0988874268656463,0.95,0.9621469046480334
2024-01-05 23:00:00+00:00,2135.0,1291676.0,31160047.0,32774779809.0,159899.0,6.43,26.79,717086.0,28.83,518.74,609705.0,24.52,363.75,0.79,0.78,0.42,0.43,11.97,166.79,23,4,5,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1133612,1114045.4383026157,1.0990503778630498,0.9517037086855454,0.9626567829401118
2024-01-06 00:00:00+00:00,2136.0,1402400.0,17222423.0,16117572734.0,136648.0,6.03,26.47,680713.0,30.04,525.75,562619.0,24.83,363.21,0.79,0.78,0.44,0.45,12.08,164.84,0,5,6,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1154014,1117457.9183228442,1.0992135613156429,0.9566987298107775,0.9632188890979418
2024-01-06 01:00:00+00:00,2137.0,1530445.0,12242777.0,11085615398.0,121102.0,5.68,25.33,691556.0,32.44,539.06,526330.0,24.69,350.89,0.77,0.76,0.45,0.46,12.0,162.14,1,5,6,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1192375,1122345.339407981,1.0993769774602205,0.9646446609406701,0.9638324369652346
2024-01-06 02:00:00+00:00,2138.0,1577981.0,17257697.0,18079280622.0,119906.0,5.64,24.84,680362.0,32.0,534.05,491361.0,23.11,324.77,0.78,0.77,0.44,0.45,11.37,164.93,2,5,6,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1132034,1127737.4774033707,1.0995406265335101,0.974999999999995,0.9644965684398178
2024-01-06 03:00:00+00:00,2139.0,1539710.0,12573568.0,12437896385.0,106047.0,5.37,24.22,793127.0,40.17,555.8,710734.0,36.0,433.47,0.77,0.76,0.46,0.48,11.45,161.81,3,5,6,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1243939,1132612.8918721646,1.09970450877217,0.9870590477448715,0.9652103546737723
2024-01-06 04:00:00+00:00,2140.0,1643389.0,10713500.0,9765984185.0,102864.0,5.24,24.18,804152.0,40.93,562.47,702913.0,35.77,427.48,0.77,0.76,0.46,0.48,12.07,160.84,4,5,6,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1176420,1138657.5795425551,1.099868624412788,1.0000000000000007,0.9659727973725065
2024-01-06 05:00:00+00:00,2141.0,1642986.0,11463157.0,10573007111.0,108753.0,5.29,24.17,796739.0,38.73,544.61,697028.0,33.88,410.24,0.77,0.76,0.46,0.48,11.67,160.52,5,5,6,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1243347,1144625.9632168405,1.1000329736918804,1.0129409522551243,0.9667828301909638
2024-01-06 06:00:00+00:00,2142.0,1491634.0,15025085.0,13974005875.0,125929.0,5.55,23.94,861132.0,37.98,544.98,782192.0,34.5,436.89,0.78,0.77,0.46,0.46,12.32,160.5,6,5,6,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1297842,1148732.5672025983,1.1001975568458902,1.0249999999999964,0.9676393202250021
2024-01-06 07:00:00+00:00,2143.0,1428857.0,22915545.0,22880052908.0,140558.0,5.55,23.54,902051.0,35.61,531.73,804424.0,31.76,416.96,0.79,0.78,0.46,0.46,13.56,154.84,7,5,6,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1298691,1152047.6492476643,1.1003623741111872,1.0353553390593226,0.9685410695958621
2024-01-06 08:00:00+00:00,2144.0,1432113.0,28477005.0,28261748499.0,166573.0,5.79,23.43,879015.0,30.56,501.28,745933.0,25.94,358.09,0.8,0.79,0.45,0.44,13.92,157.21,8,5,6,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1250380,1155362.032096929,1.1005274257240651,1.0433012701892204,0.9694868171255094
2024-01-06 09:00:00+00:00,2145.0,1436780.0,31451563.0,31193444800.0,171063.0,5.8,23.14,932851.0,31.63,492.86,832214.0,28.22,382.79,0.8,0.79,0.46,0.45,15.0,156.03,9,5,6,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1270450,1158692.4222497519,1.1006927119207415,1.0482962913144533,0.9704752401005066
2024-01-06 10:00:00+00:00,2146.0,1409540.0,33027981.0,32949142292.0,167973.0,5.61,22.55,933399.0,31.15,482.75,843812.0,28.16,385.8,0.8,0.79,0.47,0.46,15.42,153.46,10,5,6,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1286535,1161661.0326374378,1.1008582329373555,1.05,0.9715049561219461
2024-01-06 11:00:00+00:00,2147.0,1423863.0,39942777.0,40412086305.0,175101.0,5.82,22.68,949750.0,31.57,483.56,847752.0,28.18,382.8,0.8,0.8,0.47,0.46,15.21,154.08,11,5,6,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1305494,1164764.0144998294,1.101023989009968,1.0482962913144547,0.9725745250388627
2024-01-06 12:00:00+00:00,2148.0,1469807.0,36530561.0,36701686958.0,166850.0,5.64,22.5,941695.0,31.85,494.19,841588.0,28.46,386.54,0.8,0.79,0.47,0.46,16.18,153.87,12,5,6,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1352741,1168373.9906597242,1.1011899803745588,1.0433012701892228,0.9736824509624116
2024-01-06 13:00:00+00:00,2149.0,1442229.0,32693480.0,31150826905.0,165624.0,5.7,22.91,957787.0,32.94,500.78,845518.0,29.08,396.2,0.79,0.78,0.47,0.46,16.97,153.9,13,5,6,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1252850,1171614.8783443393,1.1013562072670267,1.0353553390593302,0.9748271843580063
2024-01-06 14:00:00+00:00,2150.0,1417543.0,41338898.0,41481969591.0,182711.0,6.16,25.33,948967.0,32.02,492.46,864675.0,29.17,392.96,0.81,0.8,0.46,0.44,16.06,157.44,14,5,6,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1312542,1174525.2703166977,1.101522669923187,1.0250000000000006,0.9760071242124834
2024-01-06 15:00:00+00:00,2151.0,1275482.0,38092041.0,37577188842.0,178419.0,6.27,26.32,863030.0,30.34,502.13,721748.0,25.37,379.79,0.8,0.79,0.45,0.44,15.96,159.95,15,5,6,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1305831,1175720.0245141746,1.1016893685787716,1.0129409522551291,0.977220620273262
2024-01-06 16:00:00+00:00,2152.0,1275833.0,45675243.0,47712115343.0,183330.0,6.4,26.62,845988.0,29.52,521.0,681837.0,23.79,382.36,0.8,0.79,0.45,0.44,15.69,159.65,16,5,6,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1290286,1176904.7934548757,1.1018563034694264,1.0000000000000056,0.9784659753563728
2024-01-06 17:00:00+00:00,2153.0,1377033.0,44927788.0,45425190672.0,175281.0,6.21,25.38,796730.0,28.22,511.6,643135.0,22.78,360.04,0.79,0.78,0.45,0.44,15.35,158.63,17,5,6,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1274487,1179273.1745975018,1.102023474830711,0.9870590477448762,0.9797414477201233
2024-01-06 18:00:00+00:00,2154.0,1489066.0,37349699.0,35990899401.0,158737.0,5.84,24.11,747672.0,27.53,504.41,621278.0,22.87,360.4,0.79,0.78,0.46,0.46,16.55,155.5,18,5,6,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1305254,1182939.361880494,1.1021908828980964,0.9750000000000041,0.9810452535010799
2024-01-06 19:00:00+00:00,2155.0,1557096.0,29480243.0,28163537660.0,155844.0,5.83,23.98,739168.0,27.66,510.77,613549.0,22.96,363.93,0.79,0.78,0.46,0.46,16.34,154.77,19,5,6,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1258660,1187367.2510891552,1.1023585279069654,0.9646446609406736,0.9823755692089646
2024-01-06 20:00:00+00:00,2156.0,1477166.0,32748353.0,32642483834.0,146442.0,5.64,23.4,722073.0,27.83,512.08,757644.0,29.2,493.81,0.78,0.77,0.47,0.47,16.93,153.94,20,5,6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1267778,1190796.8220822948,1.1025264100926093,0.95669872981078,0.983730534276968
2024-01-06 21:00:00+00:00,2157.0,1271978.0,44557906.0,51475527675.0,149331.0,5.79,23.81,731737.0,28.38,511.17,767524.0,29.77,512.84,0.78,0.77,0.46,0.46,15.94,155.26,21,5,6,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1253058,1191757.546081352,1.1026945296902282,0.9517037086855482,0.9851082536639219
2024-01-06 22:00:00+00:00,2158.0,917221.0,25880516.0,25634625354.0,142157.0,5.8,24.16,636507.0,25.97,476.16,730790.0,29.81,516.15,0.79,0.78,0.46,0.46,14.46,157.86,22,5,6,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1296312,1188508.5928731852,1.1028628869349286,0.95,0.9865068005046865
2024-01-06 23:00:00+00:00,2159.0,905187.0,19841151.0,18950511300.0,133692.0,5.75,24.41,632188.0,27.19,492.18,723900.0,31.14,533.1,0.78,0.76,0.46,0.46,13.33,160.0,23,5,6,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1161011,1185155.6746142255,1.103031482061723,0.9517037086855467,0.9879242188050438
2024-01-07 00:00:00+00:00,2160.0,915452.0,16254989.0,16562419467.0,132101.0,5.86,24.48,639396.0,28.39,503.96,728791.0,32.36,549.93,0.78,0.77,0.45,0.45,12.48,160.31,0,6,7,0.0,1.0,-0.7818314824680299,0.6234898018587334,1282602,1181963.915151236,1.103200315305528,0.956698729810777,0.989358526177333
2024-01-07 01:00:00+00:00,2161.0,935532.0,15642053.0,15363858909.0,124948.0,5.84,25.28,662366.0,30.94,527.44,726460.0,33.93,570.11,0.78,0.77,0.45,0.46,12.14,161.65,1,6,7,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1233696,1179047.561125688,1.1033693869011634,0.9646446609406695,0.9908077166129994
2024-01-07 02:00:00+00:00,2162.0,934548.0,14330916.0,13349263165.0,125324.0,5.87,25.51,658418.0,30.82,531.01,736380.0,34.47,578.43,0.77,0.76,0.45,0.46,11.51,163.85,2,6,7,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1245170,1176154.0751951186,1.1035386970833503,0.9749999999999989,0.9922697632881782
2024-01-07 03:00:00+00:00,2163.0,982187.0,11483604.0,11191864173.0,104551.0,5.43,24.3,700111.0,36.36,531.83,816636.0,42.41,601.43,0.75,0.74,0.47,0.48,11.53,159.71,3,6,7,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1234400,1173858.6068495454,1.1037082460867107,0.9870590477448704,0.9937426213983906
2024-01-07 04:00:00+00:00,2164.0,1076815.0,8995040.0,8411543002.0,98439.0,5.21,24.09,774717.0,40.98,542.08,877042.0,46.39,595.05,0.76,0.75,0.47,0.49,12.02,156.94,4,6,7,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1218108,1172710.1617980374,1.1038780341457648,0.9999999999999996,0.9952242310183902
2024-01-07 05:00:00+00:00,2165.0,1104536.0,8698541.0,7926146738.0,99967.0,5.11,23.61,789875.0,40.35,545.44,897092.0,45.82,598.32,0.76,0.75,0.49,0.5,13.17,151.91,5,6,7,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1291392,1171903.3669838358,1.1040480614949315,1.0129409522551234,0.9967125199831504
2024-01-07 06:00:00+00:00,2166.0,1193054.0,12009662.0,11311137890.0,99492.0,4.71,24.56,844524.0,39.96,569.53,957817.0,45.32,619.66,0.73,0.73,0.54,0.53,17.25,126.81,6,6,7,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1297265,1172153.6703331466,1.1042183283685258,1.0249999999999955,0.9982054067859796
2024-01-07 07:00:00+00:00,2167.0,1224744.0,18205836.0,17653005193.0,111830.0,4.79,23.7,862367.0,36.95,545.09,978393.0,41.93,593.0,0.74,0.74,0.53,0.51,17.6,127.55,7,6,7,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1360614,1172776.0410984526,1.1043888350007574,1.035355339059326,0.999700803489691
2024-01-07 08:00:00+00:00,2168.0,1232339.0,25614039.0,25577452492.0,133941.0,5.08,23.82,857012.0,32.49,525.94,980204.0,37.16,572.58,0.76,0.76,0.52,0.5,18.66,129.18,8,6,7,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1295425,1173480.9281860648,1.10455958162573,1.0433012701892197,1.0011966186467758
